,X,Y,Z,列車名,種別,vertex_index,distance,angle,geometry,time
5146,136.36865,35.35231,0,はやぶさ,本線,5146,4.462485088,216.3003451,POINT Z (136.36865 35.35231 0),81297.14919648843
5147,136.36774,35.35107,0,はやぶさ,本線,5147,4.464023171,215.8745981,POINT Z (136.36774 35.35107 0),81304.08269475303
5148,136.36712,35.3502,0,はやぶさ,本線,5148,4.465091488,215.2812903,POINT Z (136.36712 35.3502 0),81308.89854283506
5149,136.36627,35.34899,0,はやぶさ,本線,5149,4.466570204,215.1230584,POINT Z (136.36627 35.34899 0),81315.56442160744
5150,136.36546,35.34784,0,はやぶさ,本線,5150,4.467976831,214.3349435,POINT Z (136.36546 35.34784 0),81321.90533159958
5151,136.36497,35.3471,0,はやぶさ,本線,5151,4.468864355,212.660204,POINT Z (136.36497 35.3471 0),81325.90618598378
5152,136.36448,35.34631,0,はやぶさ,本線,5152,4.469793979,209.1872202,POINT Z (136.36448 35.34631 0),81330.09682224381
5153,136.36427,35.34589,0,はやぶさ,本線,5153,4.470263553,204.8818208,POINT Z (136.36427 35.34589 0),81332.21360691285
5154,136.36409,35.34547,0,はやぶさ,本線,5154,4.4707205,203.4506182,POINT Z (136.36409 35.34547 0),81334.27347054277
5155,136.36391,35.34506,0,はやぶさ,本線,5155,4.471168272,203.9651956,POINT Z (136.36391 35.34506 0),81336.29197434585
5156,136.36355,35.34426,0,はやぶさ,本線,5156,4.47204554,203.7765481,POINT Z (136.36355 35.34426 0),81340.24659588162
5157,136.36308,35.34317,0,はやぶさ,本線,5157,4.473232553,203.5774002,POINT Z (136.36308 35.34317 0),81345.59751164856
5158,136.36255,35.34197,0,はやぶさ,本線,5158,4.474544384,203.2902129,POINT Z (136.36255 35.34197 0),81351.51109236036
5159,136.36229,35.34135,0,はやぶさ,本線,5159,4.475216694,206.2479288,POINT Z (136.36229 35.34135 0),81354.54178720473
5160,136.36213,35.34107,0,はやぶさ,本線,5160,4.475539184,211.1080368,POINT Z (136.36213 35.34107 0),81355.9955344052
5161,136.36199,35.34085,0,はやぶさ,本線,5161,4.475799952,215.3142094,POINT Z (136.36199 35.34085 0),81357.1710460489
5162,136.36177,35.34057,0,はやぶさ,本線,5162,4.476156042,218.6914503,POINT Z (136.36177 35.34057 0),81358.7762581194
5163,136.36137,35.34008,0,はやぶさ,本線,5163,4.476788577,220.8945129,POINT Z (136.36137 35.34008 0),81361.62765191597
5164,136.36092,35.33959,0,はやぶさ,本線,5164,4.477453858,222.4997908,POINT Z (136.36092 35.33959 0),81364.62666085045
5165,136.3606,35.33924,0,はやぶさ,本線,5165,4.477928095,226.5177846,POINT Z (136.3606 35.33924 0),81366.76446577809
5166,136.36032,35.33901,0,はやぶさ,本線,5166,4.478290448,227.7996697,POINT Z (136.36032 35.33901 0),81368.39791072006
5167,136.36015,35.33884,0,はやぶさ,本線,5167,4.478530864,226.145305,POINT Z (136.36015 35.33884 0),81369.48167792818
5168,136.36002,35.33872,0,はやぶさ,本線,5168,4.478707782,227.2258448,POINT Z (136.36002 35.33872 0),81370.27920357925
5169,136.35947,35.33821,0,はやぶさ,本線,5169,4.479457849,226.8835412,POINT Z (136.35947 35.33821 0),81373.66041788488
5170,136.35892,35.33769,0,はやぶさ,本線,5170,4.480214751,226.4614577,POINT Z (136.35892 35.33769 0),81377.07244357107
5171,136.35803,35.33684,0,はやぶさ,本線,5171,4.481445442,224.2030373,POINT Z (136.35803 35.33684 0),81382.62025465329
5172,136.35775,35.33653,0,はやぶさ,本線,5172,4.481863174,225.7137145,POINT Z (136.35775 35.33653 0),81384.50334164994
5173,136.35697,35.33586,0,はやぶさ,本線,5173,4.482891424,228.0762294,POINT Z (136.35697 35.33586 0),81389.13857238233
5174,136.35583,35.33479,0,はやぶさ,本線,5174,4.484454914,227.5740213,POINT Z (136.35583 35.33479 0),81396.18660243126
5175,136.35474,35.33382,0,はやぶさ,本線,5175,4.485914023,227.8193144,POINT Z (136.35474 35.33382 0),81402.76409514094
5176,136.35306,35.33227,0,はやぶさ,本線,5176,4.488199827,227.4536702,POINT Z (136.35306 35.33227 0),81413.06823221757
5177,136.35237,35.33164,0,はやぶさ,本線,5177,4.489134172,229.8637893,POINT Z (136.35237 35.33164 0),81417.28015019342
5178,136.35138,35.33087,0,はやぶさ,本線,5178,4.490388365,236.1330001,POINT Z (136.35138 35.33087 0),81422.93390554276
5179,136.35084,35.33056,0,はやぶさ,本線,5179,4.491011021,240.5621997,POINT Z (136.35084 35.33056 0),81425.74076596281
5180,136.34956,35.32985,0,はやぶさ,本線,5180,4.492474749,242.4585979,POINT Z (136.34956 35.32985 0),81432.33908058424
5181,136.34633,35.32827,0,はやぶさ,本線,5181,4.496070482,243.7850596,POINT Z (136.34633 35.32827 0),81448.54822437913
5182,136.34405,35.32714,0,はやぶさ,本線,5182,4.498615144,243.6810635,POINT Z (136.34405 35.32714 0),81460.01926304286
5183,136.34326,35.32675,0,はやぶさ,本線,5183,4.499496166,243.9782301,POINT Z (136.34326 35.32675 0),81463.99080717155
5184,136.34239,35.32633,0,はやぶさ,本線,5184,4.50046224,244.2199207,POINT Z (136.34239 35.32633 0),81468.34575576827
5185,136.3409,35.32561,0,はやぶさ,本線,5185,4.502117082,244.0169395,POINT Z (136.3409 35.32561 0),81475.80558994834
5186,136.34031,35.32532,0,はやぶさ,本線,5186,4.502774501,243.7790358,POINT Z (136.34031 35.32532 0),81478.7691579064
5187,136.33954,35.32494,0,はやぶさ,本線,5187,4.503633163,244.1485726,POINT Z (136.33954 35.32494 0),81482.63990577038
5188,136.33872,35.32455,0,はやぶさ,本線,5188,4.504541182,245.3442514,POINT Z (136.33872 35.32455 0),81486.73314921741
5189,136.33811,35.32428,0,はやぶさ,本線,5189,4.505208266,247.5099403,POINT Z (136.33811 35.32428 0),81489.74028586502
5190,136.33754,35.32406,0,はやぶさ,本線,5190,4.505819248,249.379429,POINT Z (136.33754 35.32406 0),81492.49452125849
5191,136.33694,35.32384,0,はやぶさ,本線,5191,4.50645831,251.1255594,POINT Z (136.33694 35.32384 0),81495.37533800764
5192,136.33631,35.32364,0,はやぶさ,本線,5192,4.507119294,253.6389235,POINT Z (136.33631 35.32364 0),81498.3549765687
5193,136.33531,35.32337,0,はやぶさ,本線,5193,4.508155103,254.4725145,POINT Z (136.33531 35.32337 0),81503.02428238899
5194,136.33524,35.32335,0,はやぶさ,本線,5194,4.508227904,254.5181217,POINT Z (136.33524 35.32335 0),81503.35246078193
5195,136.33483,35.32324,0,はやぶさ,本線,5195,4.508652404,257.368776,POINT Z (136.33483 35.32324 0),81505.26605713098
5196,136.334,35.32309,0,はやぶさ,本線,5196,4.509495849,260.2056203,POINT Z (136.334 35.32309 0),81509.0682085388
5197,136.33321,35.32296,0,はやぶさ,本線,5197,4.510296474,262.0004515,POINT Z (136.33321 35.32296 0),81512.67733239499
5198,136.33261,35.32289,0,はやぶさ,本線,5198,4.510900544,257.4553131,POINT Z (136.33261 35.32289 0),81515.40040930091
5199,136.33258,35.32288,0,はやぶさ,本線,5199,4.510932166,258.4647939,POINT Z (136.33258 35.32288 0),81515.5429575783
5200,136.33184,35.32282,0,はやぶさ,本線,5200,4.511674595,264.8269717,POINT Z (136.33184 35.32282 0),81518.8897406733
5201,136.33124,35.32276,0,はやぶさ,本線,5201,4.512277587,266.8794528,POINT Z (136.33124 35.32276 0),81521.60795808131
5202,136.33016,35.32275,0,はやぶさ,本線,5202,4.513357634,271.3902201,POINT Z (136.33016 35.32275 0),81526.47668363136
5203,136.32895,35.32282,0,はやぶさ,本線,5203,4.514569657,275.9359155,POINT Z (136.32895 35.32282 0),81531.94034155305
5204,136.32802,35.32296,0,はやぶさ,本線,5204,4.515510135,278.8859581,POINT Z (136.32802 35.32296 0),81536.17990637556
5205,136.32728,35.32308,0,はやぶさ,本線,5205,4.516259802,281.2387537,POINT Z (136.32728 35.32308 0),81539.55931752798
5206,136.32605,35.32337,0,はやぶさ,本線,5206,4.517523527,282.8434554,POINT Z (136.32605 35.32337 0),81545.25604201842
5207,136.32437,35.32374,0,はやぶさ,本線,5207,4.519243788,282.8484135,POINT Z (136.32437 35.32374 0),81553.01077739887
5208,136.32348,35.32395,0,はやぶさ,本線,5208,4.520158228,283.1841451,POINT Z (136.32348 35.32395 0),81557.13296596288
5209,136.32176,35.32435,0,はやぶさ,本線,5209,4.521924127,282.4902756,POINT Z (136.32176 35.32435 0),81565.09343210937
5210,136.32157,35.32439,0,はやぶさ,本線,5210,4.522118292,284.1390992,POINT Z (136.32157 35.32439 0),81565.96870521917
5211,136.3214,35.32444,0,はやぶさ,本線,5211,4.522295492,284.8372034,POINT Z (136.3214 35.32444 0),81566.76750209325
5212,136.31996,35.32478,0,はやぶさ,本線,5212,4.523775087,282.982625,POINT Z (136.31996 35.32478 0),81573.43734329482
5213,136.31836,35.32514,0,はやぶさ,本線,5213,4.525415087,282.7938961,POINT Z (136.31836 35.32514 0),81580.83027147487
5214,136.31788,35.32525,0,はやぶさ,本線,5214,4.52590753,283.2342305,POINT Z (136.31788 35.32525 0),81583.05014692107
5215,136.31589,35.32573,0,はやぶさ,本線,5215,4.527954601,282.9892491,POINT Z (136.31589 35.32573 0),81592.27810355673
5216,136.31371,35.32621,0,はやぶさ,本線,5216,4.53018682,282.2841784,POINT Z (136.31371 35.32621 0),81602.34068572083
5217,136.31162,35.32666,0,はやぶさ,本線,5217,4.532324716,282.3149914,POINT Z (136.31162 35.32666 0),81611.97807083328
5218,136.3104,35.32693,0,はやぶさ,本線,5218,4.533574236,283.9728933,POINT Z (136.3104 35.32693 0),81617.6107608452
5219,136.30834,35.3275,0,はやぶさ,本線,5219,4.535711641,285.7060553,POINT Z (136.30834 35.3275 0),81627.24593258709
5220,136.30792,35.32762,0,はやぶさ,本線,5220,4.536148447,287.0336281,POINT Z (136.30792 35.32762 0),81629.21500294478
5221,136.30737,35.3278,0,はやぶさ,本線,5221,4.536727153,288.0131539,POINT Z (136.30737 35.3278 0),81631.82374190536
5222,136.30542,35.32843,0,はやぶさ,本線,5222,4.538776396,288.2573061,POINT Z (136.30542 35.32843 0),81641.06148966297
5223,136.30444,35.32876,0,はやぶさ,本線,5223,4.539810466,286.7429234,POINT Z (136.30444 35.32876 0),81645.72295627465
5224,136.3038,35.32893,0,はやぶさ,本線,5224,4.540472659,283.38217,POINT Z (136.3038 35.32893 0),81648.70804486632
5225,136.30304,35.32909,0,はやぶさ,本線,5225,4.541249319,278.3261499,POINT Z (136.30304 35.32909 0),81652.20913730553
5226,136.30268,35.32912,0,はやぶさ,本線,5226,4.541610567,273.663706,POINT Z (136.30268 35.32912 0),81653.83760103675
5227,136.30201,35.32915,0,はやぶさ,本線,5227,4.542281238,267.9269667,POINT Z (136.30201 35.32915 0),81656.8609074608
5228,136.3015,35.32909,0,はやぶさ,本線,5228,4.542794755,261.1680503,POINT Z (136.3015 35.32909 0),81659.17578203412
5229,136.30119,35.32903,0,はやぶさ,本線,5229,4.543110508,256.7609132,POINT Z (136.30119 35.32903 0),81660.59915962657
5230,136.30083,35.32893,0,はやぶさ,本線,5230,4.543484139,251.8274981,POINT Z (136.30083 35.32893 0),81662.28344447343
5231,136.30012,35.32866,0,はやぶさ,本線,5231,4.544243744,244.2396923,POINT Z (136.30012 35.32866 0),81665.70765496745
5232,136.29916,35.32809,0,はやぶさ,本線,5232,4.545360212,229.7927615,POINT Z (136.29916 35.32809 0),81670.74056212559
5233,136.29827,35.32704,0,はやぶさ,本線,5233,4.546736657,219.9690819,POINT Z (136.29827 35.32704 0),81676.94541519192
5234,136.29735,35.32593,0,はやぶさ,本線,5234,4.548178357,219.3219562,POINT Z (136.29735 35.32593 0),81683.44443016581
5235,136.29684,35.3253,0,はやぶさ,本線,5235,4.548988912,216.3405308,POINT Z (136.29684 35.3253 0),81687.09831730057
5236,136.2968,35.32524,0,はやぶさ,本線,5236,4.549061023,214.0992953,POINT Z (136.2968 35.32524 0),81687.42338525421
5237,136.29614,35.32428,0,はやぶさ,本線,5237,4.550226013,212.4627903,POINT Z (136.29614 35.32428 0),81692.67502391303
5238,136.29523,35.32273,0,はやぶさ,本線,5238,4.5520234,213.6434777,POINT Z (136.29523 35.32273 0),81700.77743428058
5239,136.2949,35.32229,0,はやぶさ,本線,5239,4.5525734,220.5478387,POINT Z (136.2949 35.32229 0),81703.25676995072
5240,136.29417,35.32154,0,はやぶさ,本線,5240,4.553620013,224.1676218,POINT Z (136.29417 35.32154 0),81707.97477893932
5241,136.29322,35.32056,0,はやぶさ,本線,5241,4.554984894,223.3939666,POINT Z (136.29322 35.32056 0),81714.12750284623
5242,136.29251,35.31979,0,はやぶさ,本線,5242,4.556032272,220.5895616,POINT Z (136.29251 35.31979 0),81718.84896036534
5243,136.29216,35.31935,0,はやぶさ,本線,5243,4.5565945,212.5328524,POINT Z (136.29216 35.31935 0),81721.38341842926
5244,136.29207,35.31917,0,はやぶさ,本線,5244,4.556795746,210.1275594,POINT Z (136.29207 35.31917 0),81722.29061185884
5245,136.29197,35.31902,0,はやぶさ,本線,5245,4.556976023,209.3534805,POINT Z (136.29197 35.31902 0),81723.10327948903
5246,136.29183,35.31872,0,はやぶさ,本線,5246,4.557307082,207.990325,POINT Z (136.29183 35.31872 0),81724.59565473926
5247,136.2918,35.31867,0,はやぶさ,本線,5247,4.557365392,209.2017422,POINT Z (136.2918 35.31867 0),81724.85850939913
5248,136.29153,35.31815,0,はやぶさ,本線,5248,4.55795131,193.719864,POINT Z (136.29153 35.31815 0),81727.49975921217
5249,136.29153,35.31813,0,はやぶさ,本線,5249,4.55797131,185.3424562,POINT Z (136.29153 35.31813 0),81727.58991687291
5250,136.29143,35.3176,0,はやぶさ,本線,5250,4.558510661,197.581124,POINT Z (136.29143 35.3176 0),81730.02124809659
5251,136.290606,35.31579,0,はやぶさ,本線,5251,4.560499399,203.2095305,POINT Z (136.290606 35.31579 0),81738.98624639107
5252,136.289841,35.313891,0,はやぶさ,本線,5252,4.562546696,201.4836187,POINT Z (136.289841 35.313891 0),81748.21522180828
5253,136.289226,35.312291,0,はやぶさ,本線,5253,4.564260821,201.4356644,POINT Z (136.289226 35.312291 0),81755.94229681842
5254,136.288067,35.3094,0,はやぶさ,本線,5254,4.56737549,201.9882338,POINT Z (136.288067 35.3094 0),81769.9828603682
5255,136.286947,35.306646,0,はやぶさ,本線,5255,4.570348521,201.8067827,POINT Z (136.286947 35.306646 0),81783.38493638043
5256,136.286372,35.305185,0,はやぶさ,本線,5256,4.5719186,204.8545319,POINT Z (136.286372 35.305185 0),81790.46266887069
5257,136.285511,35.303581,0,はやぶさ,本線,5257,4.573739077,213.1181321,POINT Z (136.285511 35.303581 0),81798.66916625753
5258,136.285282,35.303288,0,はやぶさ,本線,5258,4.57411095,220.3878136,POINT Z (136.285282 35.303288 0),81800.34552624602
5259,136.284851,35.302822,0,はやぶさ,本線,5259,4.574745708,226.8969801,POINT Z (136.284851 35.302822 0),81803.20694106657
5260,136.284427,35.302479,0,はやぶさ,本線,5260,4.575291075,230.1953451,POINT Z (136.284427 35.302479 0),81805.6653917146
5261,136.284039,35.302146,0,はやぶさ,本線,5261,4.57580238,233.7600786,POINT Z (136.284039 35.302146 0),81807.97029485065
5262,136.28287,35.30142,0,はやぶさ,本線,5262,4.577178475,240.9284489,POINT Z (136.28287 35.30142 0),81814.17357015792
5263,136.282,35.30099,0,はやぶさ,本線,5263,4.578148939,246.3005166,POINT Z (136.282 35.30099 0),81818.54830836116
5264,136.28073,35.3005,0,はやぶさ,本線,5264,4.579510188,250.5847333,POINT Z (136.28073 35.3005 0),81824.68465963687
5265,136.27901,35.29995,0,はやぶさ,本線,5265,4.581315984,253.2732442,POINT Z (136.27901 35.29995 0),81832.82497679286
5266,136.27766,35.29957,0,はやぶさ,本線,5266,4.582718446,255.4772705,POINT Z (136.27766 35.29957 0),81839.14711145217
5267,136.27728,35.29948,0,はやぶさ,本線,5267,4.583108959,255.0166887,POINT Z (136.27728 35.29948 0),81840.90749838045
5268,136.2736,35.29838,0,はやぶさ,本線,5268,4.586949844,253.4267736,POINT Z (136.2736 35.29838 0),81858.22175871754
5269,136.27306,35.29822,0,はやぶさ,本線,5269,4.587513049,253.6377225,POINT Z (136.27306 35.29822 0),81860.76062098319
5270,136.27251,35.29806,0,はやぶさ,本線,5270,4.588085849,253.9910874,POINT Z (136.27251 35.29806 0),81863.34273638655
5271,136.27046,35.29748,0,はやぶさ,本線,5271,4.590216319,252.3328568,POINT Z (136.27046 35.29748 0),81872.94664595957
5272,136.26953,35.29715,0,はやぶさ,本線,5272,4.591203132,249.1484996,POINT Z (136.26953 35.29715 0),81877.3950835426
5273,136.26899,35.29693,0,はやぶさ,本線,5273,4.591786227,245.267041,POINT Z (136.26899 35.29693 0),81880.02360760183
5274,136.26837,35.29661,0,はやぶさ,本線,5274,4.592483938,239.3784204,POINT Z (136.26837 35.29661 0),81883.16880718319
5275,136.26785,35.29626,0,はやぶさ,本線,5275,4.593110755,234.0224514,POINT Z (136.26785 35.29626 0),81885.99442490455
5276,136.26698,35.29558,0,はやぶさ,本線,5276,4.594214974,228.7670737,POINT Z (136.26698 35.29558 0),81890.97211500336
5277,136.26645,35.29506,0,はやぶさ,本線,5277,4.59495747,223.024253,POINT Z (136.26645 35.29506 0),81894.31920012651
5278,136.26604,35.29458,0,はやぶさ,本線,5278,4.595588738,220.1542097,POINT Z (136.26604 35.29458 0),81897.16488243527
5279,136.26599,35.29452,0,はやぶさ,本線,5279,4.595666841,217.6194426,POINT Z (136.26599 35.29452 0),81897.51696162409
5280,136.26562,35.294,0,はやぶさ,本線,5280,4.596305042,213.2710614,POINT Z (136.26562 35.294 0),81900.39389708595
5281,136.26492,35.29284,0,はやぶさ,本線,5281,4.597659885,206.3698478,POINT Z (136.26492 35.29284 0),81906.50137086291
5282,136.26469,35.29226,0,はやぶさ,本線,5282,4.598283824,196.9280048,POINT Z (136.26469 35.29226 0),81909.3140148969
5283,136.26456,35.29166,0,はやぶさ,本線,5283,4.598897746,187.5729221,POINT Z (136.26456 35.29166 0),81912.08150346651
5284,136.26451,35.29068,0,はやぶさ,本線,5284,4.59987902,183.7724364,POINT Z (136.26451 35.29068 0),81916.50497188538
5285,136.2644,35.28932,0,はやぶさ,本線,5285,4.601243462,183.3421312,POINT Z (136.2644 35.28932 0),81922.65571683164
5286,136.26435,35.28793,0,はやぶさ,本線,5286,4.602634361,182.4455564,POINT Z (136.26435 35.28793 0),81928.92572683937
5287,136.26426,35.28611,0,はやぶさ,本線,5287,4.604456584,181.4155008,POINT Z (136.26426 35.28611 0),81937.14009499001
5288,136.26426,35.2859,0,はやぶさ,本線,5288,4.604666584,179.6506528,POINT Z (136.26426 35.2859 0),81938.0867504277
5289,136.26427,35.28508,0,はやぶさ,本線,5289,4.605486645,179.6506528,POINT Z (136.26427 35.28508 0),81941.7834894986
5290,136.26427,35.28469,0,はやぶさ,本線,5290,4.605876645,179.4213335,POINT Z (136.26427 35.28469 0),81943.54156388287
5291,136.26429,35.2837,0,はやぶさ,本線,5291,4.606866847,177.3415123,POINT Z (136.26429 35.2837 0),81948.00527868149
5292,136.26433,35.28315,0,はやぶさ,本線,5292,4.6074183,174.9156759,POINT Z (136.26433 35.28315 0),81950.49116430568
5293,136.26445,35.28201,0,はやぶさ,本線,5293,4.608564598,173.0237611,POINT Z (136.26445 35.28201 0),81955.6585416148
5294,136.26457,35.28115,0,はやぶさ,本線,5294,4.60943293,173.4310496,POINT Z (136.26457 35.28115 0),81959.57288070775
5295,136.26458,35.28104,0,はやぶさ,本線,5295,4.609543384,172.6716244,POINT Z (136.26458 35.28104 0),81960.07079442068
5296,136.26459,35.28098,0,はやぶさ,本線,5296,4.609604211,171.4354368,POINT Z (136.26459 35.28098 0),81960.34499542214
5297,136.26473,35.27994,0,はやぶさ,本線,5297,4.610653592,175.5300829,POINT Z (136.26473 35.27994 0),81965.075482231
5298,136.26474,35.27949,0,はやぶさ,本線,5298,4.611103703,179.363485,POINT Z (136.26474 35.27949 0),81967.1045299725
5299,136.26474,35.2791,0,はやぶさ,本線,5299,4.611493703,181.7881672,POINT Z (136.26474 35.2791 0),81968.86260435676
