X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
139.7256,35.58496,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"108","0","108",0.11130611421005,211.29246272016795
139.72531,35.58446,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"109","0","109",0.11188412805070,209.27833088648097
139.72505,35.58398,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"110","0","110",0.11243002181326,205.93581071753005
139.72492,35.58368,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"111","0","111",0.11275697746775,203.69559089317812
139.72472,35.58323,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"112","0","112",0.11324942035784,203.12403831102625
139.72347,35.58018,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"113","0","113",0.11654563030261,202.62108498559735
139.7225,35.57789,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"114","0","114",0.11903259632570,202.73640580421463
139.72136,35.57514,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"115","0","115",0.12200952427242,203.93120261322227
139.72127,35.57495,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"116","0","116",0.12221976223284,203.96674323678877
139.72075,35.5737,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"117","0","117",0.12357360860521,202.69592550132384
139.72038,35.57282,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"118","0","118",0.12452822894860,202.81909732485957
139.71934,35.57035,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"119","0","119",0.12720824760526,202.98936113018752
139.71713,35.56518,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"120","0","120",0.13283079151349,203.55377852793603
139.71697,35.56482,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"121","0","121",0.13322474582556,203.08298375277209
139.71637,35.56335,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"122","0","122",0.13481248006024,201.83073044282139
139.71569,35.56162,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"123","0","123",0.13667132378687,202.32828643365804
