X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
129.96042,32.81281,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,120,0,120,0.14568517765784,20.95091593362496
129.96057,32.81321,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,121,0,121,0.14611237784510,20.49443694900212
129.96076,32.81372,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,122,0,122,0.14665662043807,22.75821134351357
129.96098,32.81419,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,123,0,123,0.14717556166789,25.82432259269161
129.96118,32.81459,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,124,0,124,0.14762277526339,28.96902815885028
129.96143,32.815,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,125,0,125,0.14810298355153,35.70163220453144
129.96164,32.81525,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,126,0,126,0.14842948010586,39.65983306579683
129.96209,32.8158,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,127,0,127,0.14914011362604,40.89992697098933
129.96242,32.81616,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,128,0,128,0.14962847824394,47.25585731836994
129.96274,32.81641,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,129,0,129,0.15003455705401,51.09784823230634
129.9631,32.81671,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,130,0,130,0.15050317203457,51.14066215862432
129.96414,32.81752,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,131,0,131,0.15182139052935,53.12462122789418
