X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
136.24532,35.24356,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11860,0,11860,7.49105449170189,45.72690970878752
136.2456,35.24383,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11861,0,11861,7.49144346470867,46.47538955528590
136.24591,35.24412,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11862,0,11862,7.49186796441421,46.68897657411624
136.24711,35.24526,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11863,0,11863,7.49352313812110,48.11622120383388
136.24724,35.24537,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11864,0,11864,7.49369343198477,48.63496898795278
136.24879,35.24679,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11865,0,11865,7.49579554996433,47.69572046754644
136.25077,35.24858,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11866,0,11866,7.49846472586710,47.68734878779908
136.25137,35.24913,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11867,0,11867,7.49927866689692,47.25207585511978
136.2524,35.25009,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11868,0,11868,7.50068667968094,47.31206436821820
136.25435,35.25187,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11869,0,11869,7.50332692588158,47.69850539560804
136.25575,35.25314,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11870,0,11870,7.50521713750996,48.30077783756598
136.25583,35.25321,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11871,0,11871,7.50532343896808,44.18687140149365
136.25602,35.25344,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11872,0,11872,7.50562176764588,43.07540412062709
136.25639,35.25379,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11873,0,11873,7.50613108090902,46.85611833374006
136.25681,35.25418,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11874,0,11874,7.50670423010424,46.06054819729698
136.25704,35.25441,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11875,0,11875,7.50702949922358,44.66298155025793
136.25788,35.25527,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11876,0,11876,7.50823166393777,44.16043854871631
136.25816,35.25556,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11877,0,11877,7.50863477682518,41.67333331042819
136.25857,35.25606,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11878,0,11878,7.50928138335158,36.66414833143315
136.25888,35.25652,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11879,0,11879,7.50983609048153,33.31872837924445
136.25913,35.25691,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11880,0,11880,7.51029933987440,31.03405089146195
136.25944,35.25746,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11881,0,11881,7.51093068763912,26.60656628944243
136.25974,35.25814,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11882,0,11882,7.51167392380615,22.55164878380311
136.25997,35.25873,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11883,0,11883,7.51230716941411,18.62137497523381
136.26005,35.25901,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11884,0,11884,7.51259837380969,14.61513119247268
136.26022,35.25973,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11885,0,11885,7.51333817107921,14.13621422777297
136.26056,35.261,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11886,0,11886,7.51465289538491,14.18305108288640
