X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
136.31623,34.19464,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1334,0,1334,0.92051729042808,51.38201435119056
136.31737,34.19554,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1335,0,1335,0.92196973664052,52.33972360078758
136.31794,34.19597,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1336,0,1336,0.92268373944162,50.77297238413662
136.31811,34.19612,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1337,0,1337,0.92291045512260,58.82591631573590
136.31845,34.19625,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1338,0,1338,0.92327446061708,70.19939826222888
136.31916,34.19649,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1339,0,1339,0.92402392709398,75.65765923275325
136.3195,34.19655,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1340,0,1340,0.92436918062401,84.99601009880118
136.32012,34.19655,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1341,0,1341,0.92498918062401,90.00000000000000
136.32046,34.19655,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1342,0,1342,0.92532918062400,91.56106523117192
136.32101,34.19652,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1343,0,1343,0.92587999819816,91.56106523117190
136.3213,34.19652,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1344,0,1344,0.92616999819817,90.37692416639445
136.32206,34.19651,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1345,0,1345,0.92693006398478,88.33411577651034
